ItemID,SentimentText,SentimentSource,SentimentText
5415,0,Sentiment140,این گوشی از سرعت بسيار کمی برخورداراست.
5416,1,Sentiment140,تنها هاردي است که اين مزيت را دارد.
5417,0,Sentiment140,تنها هاردي است که اين عیب را دارد.
5418,1,Sentiment140,به دليل نرم افزاري که رویش نصب شده است امکان رمزگذاري فراهم شده است.
5419,1,Sentiment140,با نرم افزاري که رویش نصب شده است امکان رمزگذاري فراهم شده است.
5420,1,Sentiment140,امکان رمزگذاری فراهم شده است.
5421,1,Sentiment140,امکان رمزگذاری وجود دارد.
5422,0,Sentiment140,اين هارد ضد ضربه نيست.
5423,1,Sentiment140,اين هارد ضد ضربه است.
5424,0,Sentiment140,متاسفانه این هارد ضد ضربه نیست.
5425,1,Sentiment140,خوشبختانه این هارد ضد ضربه است.
5426,0,Sentiment140,این تبلت ضد ضربه نیست.
5427,0,Sentiment140,ضد ضربه نیست.
5428,1,Sentiment140,این تبلت ضد ضربه است.
5429,0,Sentiment140,به زمین خورد و نابود شد.
5430,0,Sentiment140,نابود شد.
5431,1,Sentiment140,بايد بگویم اگر دنبال یک هارد کامل و خوب مي گرديد بدون شک همين را انتخاب کنيد .
5432,1,Sentiment140,اگر دنبال یک هارد کامل و خوب مي گرديد بدون شک همين را انتخاب کنيد .
5433,2,Sentiment140,من يک ماه می شود که خریدم.
5434,1,Sentiment140,هارد بسيار خوبي است ارزش خريدن دارد.
5435,0,Sentiment140,هارد بسيار ضعیفی است ارزش خريدن ندارد.
5436,1,Sentiment140,ارزش خريدن دارد.
5437,0,Sentiment140,ارزش خريدن ندارد.
5438,2,Sentiment140,موقع بيکار بودن هارد روي استندباي مي رود.
5439,2,Sentiment140,هارد روي استندباي مي رود.
5440,2,Sentiment140,در هنگام بیکاری روی استندبای می رود.
5441,2,Sentiment140,می تواند به حالت استندبای برود.
5442,2,Sentiment140,این هارد در هنگام بیکاری روی استندبای می رود.
5443,1,Sentiment140,واقعا خوب است.
5444,0,Sentiment140,واقعا بد است.
5445,1,Sentiment140,بدون کسری از ثانیه کار می کند و واقعا خوب است.
5446,2,Sentiment140,من اين محصول را در تخفيف خريدم.
5447,1,Sentiment140,خيلي عالي و ظريف است.
5448,1,Sentiment140,بسته بندي خيلي عالي از ديجيکالا شده بود.
5449,1,Sentiment140,اين هارد ضد ضربه است.
5450,0,Sentiment140,این هارد ضد آب نيست و سرعت انتقال داده خوبی ندارد.
5451,1,Sentiment140,این هارد ضد آب است و سرعت انتقال داده خوبی دارد.
5452,1,Sentiment140,این هارد سرعت انتقال داده خوبی دارد.
5453,0,Sentiment140,این هارد سرعت انتقال داده کندی دارد.
5454,0,Sentiment140,سرعت انتقال داده این هارد خیلی کم است.
5455,1,Sentiment140,سرعت انتقال داده این هارد خیلی زیاد است.
5456,0,Sentiment140,سرعت انتقال داده این هارد قابل قبول نیست.
5457,0,Sentiment140,سرعت انتقال داده این هارد کند است.
5458,0,Sentiment140,سرعت انتقال داده این هارد پایین است.
5459,0,Sentiment140,سرعت انتقال داده این هارد ضعیف است.
5460,0,Sentiment140,سرعت انتقال داده این هارد مضخرف است.
5461,1,Sentiment140,سرعت انتقال داده این هارد قابل قبول است.
5462,0,Sentiment140,این هارد رضایت بخش نیست.
5463,1,Sentiment140,این هارد رضایت بخش است.
5464,0,Sentiment140,سرعت انتقال بد است.
5465,0,Sentiment140,سرعت انتقال ضعیف است.
5466,0,Sentiment140,سرعت انتقال کند است.
5467,0,Sentiment140,سرعت انتقال مضخرف است.
5468,1,Sentiment140,سرعت انتقال خوب است.
5469,2,Sentiment140,این مدل را حتما مقايسه کنيد.
5470,2,Sentiment140,این مدل را مقايسه کنيد.
5471,2,Sentiment140,من هم اين هارد را خريدم.
5472,2,Sentiment140,من اين هارد را سفارش دادم .
5473,2,Sentiment140,امروز به دستم رسيده و مشغول تست کردن هستم.
5474,2,Sentiment140,امروز به دستم رسید.
5475,2,Sentiment140,مشغول تست زدن هستم.
5476,2,Sentiment140,مشغول تست کردن هستم.
5477,1,Sentiment140,واقعا هارد خوبي است سرعتش مناسب است.
5478,1,Sentiment140,هارد خوبي است سرعتش مناسب است.
5479,0,Sentiment140,واقعا هارد بدی است سرعتش کم است.
5480,0,Sentiment140,هارد بدی است سرعتش کم است.
5481,1,Sentiment140,سرعتش کاملا مناسب است.
5482,0,Sentiment140,سرعتش نامناسب و کند است.
5483,1,Sentiment140,سرعتش قابل قبول و مناسب است.
5484,2,Sentiment140,پس از اتمام تست ها اطلاعاتی در اختيارتان مي گذارم.
5485,2,Sentiment140,بعدا اطلاعات بیشتری در اختیارتان قرار می دهم.
5486,1,Sentiment140,هارد خيلي خوبي است.
5487,0,Sentiment140,هارد خيلي بدی است.
5488,1,Sentiment140,من واقعا راضي هستم .
5489,1,Sentiment140,تا به امروز هر چي از ديجي کالا خريدم با کيفيت بوده و راضي بودم .
5490,2,Sentiment140,من قصد دارم این مدل را بخرم.
5491,0,Sentiment140,خيلي پشيمان هستم.
5492,0,Sentiment140,خیلی پشیمان شدم.
5493,0,Sentiment140,پشیمان هستم.
5494,1,Sentiment140,کارايي اش خيلي بالا است.
5495,0,Sentiment140,کارايي اش خيلي پایین است.
5496,0,Sentiment140,در مصرف انرژی به صرفه نیست.
5497,1,Sentiment140,در مصرف انرژی به صرفه است.
5498,2,Sentiment140,هارد استندبای می شود.
5499,2,Sentiment140,اگرهارد بيش ازحد گرم شود اسلیپ می شود.
5500,2,Sentiment140,بیش از حد گرم شدن هارد آن را اسلیپ می کند.
5501,1,Sentiment140,از سوختن و گرماي بيشترجلوگيري می کند.
5502,1,Sentiment140,از گرماي بيشتر جلوگيري می کند.
5503,1,Sentiment140,از سوختن جلوگیری می کند.
5504,0,Sentiment140,دراثراستفاده ناصحيح پين هاي یو اس بی کابل دچارمشکل شده است.
5505,0,Sentiment140,پین های یو اس بی دچار مشکل شده است.
5506,0,Sentiment140,پین های یو اس بی مشکل دارند.
5507,0,Sentiment140,پین های یو اس بی مشکل دار شدند.
5508,0,Sentiment140,این مساله به هارد آسیب جدی رسانده است.
5509,0,Sentiment140,این مساله به هارد آسیب رسانده است.
5510,0,Sentiment140,هارد آسیب جدی دیده است.
5511,0,Sentiment140,هارد آسیب دیده است.
5512,2,Sentiment140,باید کابل ديگری تهیه کنیم.
5513,2,Sentiment140,هفته پيش خريدم.
5514,1,Sentiment140,واقعا محشر است.
5515,1,Sentiment140,محشر است.
5516,0,Sentiment140,مضخرف است.
5517,0,Sentiment140,واقعا مضخرف است.
5518,1,Sentiment140,ميتوانم بگویم فوق العاده است.
5519,0,Sentiment140,ميتوانم بگویم مضخرف است.
5520,1,Sentiment140,برنامه اي که روي خودش دارد عالی است.
5521,0,Sentiment140,برنامه اي که روي خودش دارد ضعیف است.
5522,0,Sentiment140,برنامه اي که روي خودش دارد افتضاح است.
5523,0,Sentiment140,برنامه اي که روي خودش دارد بد است.
5524,1,Sentiment140,برنامه روي خودش عالی است.
5525,0,Sentiment140,برنامه اي که روي خودش دارد واقعا افتضاح است.
5526,0,Sentiment140,برنامه روي خودش خیلی بد است.
5527,1,Sentiment140,برنامه های خودش عالی هستند.
5528,0,Sentiment140,برنامه های خودش ضعیف هستند.
5529,1,Sentiment140,پشتيباني ديجي کالا خيلي خوب در مورد خريد راهنماييم کرد.
5530,1,Sentiment140,خيلي خوب در مورد خريد راهنماييم کرد.
5531,1,Sentiment140,در کل ازش راضي هستم.
5532,0,Sentiment140,در کل ازش راضي نیستم.
5533,0,Sentiment140,خدمات گارانتی بسیار ضعیف است.
5534,1,Sentiment140,خدمات گارانتی بسیار قوی است.
5535,0,Sentiment140,گارانتی بسیار ضعیف است.
5536,1,Sentiment140,گارانتی بسیار قوی است.
5537,0,Sentiment140,گارانتی بسیارضعیف است.
5538,0,Sentiment140,گارانتی ضعیف است.
5539,0,Sentiment140,گارانتی خیلی ضعیف عمل می کند.
5540,0,Sentiment140,گارانتی خیلی قوی عمل می کند.
5541,0,Sentiment140,از گارانتی راضی نیستم.
5542,1,Sentiment140,از گارانتی راضی هستم.
5543,0,Sentiment140,مشکل اين است که وقتي هارد را وصل مي کنم مدام چشمک مي زند و وصل نمي شود.
5544,0,Sentiment140,هارد مدام چشمک مي زند و وصل نمي شود.
5545,0,Sentiment140,هارد چشمک مي زند و وصل نمي شود.
5546,0,Sentiment140,هارد مدام چشمک مي زند.
5547,0,Sentiment140,هارد چشمک مي زند.
5548,0,Sentiment140,این هارد مدام چشمک مي زند و وصل نمي شود.
5549,0,Sentiment140,هارد وصل نمي شود.
5550,0,Sentiment140,مشکل ضعيف بودن سيمکشي داخلي دارد.
5551,0,Sentiment140,مشکل ضعيف بودن سيمکشي دارد.
5552,0,Sentiment140,سیم کشی داخلی ضعیف است.
5553,0,Sentiment140,سیم کشی ضعیف است.
5554,0,Sentiment140,سیم کشی داخلی خیلی مشکل دارد و ضعیف است.
5555,0,Sentiment140,سیم کشی مشکل دارد و ضعیف است.
5556,0,Sentiment140,شرکت مشکلات هارد را اصلا متوجه نمی شود.
5557,0,Sentiment140,شرکت مشکلات هارد را متوجه نمی شود.
5558,0,Sentiment140,پولی برای این گارانتی به درد نخور و آشغال دادم.
5559,0,Sentiment140,پولی برای این گارانتی به درد نخور دادم.
5560,0,Sentiment140,پولی برای این گارانتی آشغال دادم.
5561,0,Sentiment140,گارانتی واقعا آشغال است.
